ms, kg
16045.957, 0.1543
16169.726, 0.1530
16291.171, 0.1504
16406.965, 0.1491
16531.622, 0.1478
16653.386, 0.1453
16812.316, 0.1440
16891.675, 0.1427
17024.562, 0.1401
17152.044, 0.1388
17270.126, 0.1375
17360.820, 0.1348
17512.644, 0.1335
17619.289, 0.1323
17764.540, 0.1297
17876.921, 0.1284
18006.662, 0.1271
18127.274, 0.1246
18253.783, 0.1234
18375.468, 0.1222
18485.246, 0.1196
18614.423, 0.1184
18752.056, 0.1172
18830.949, 0.1147
18976.666, 0.1135
19136.920, 0.1123
19252.728, 0.1100
19355.362, 0.1087
19454.015, 0.1075
19566.235, 0.1051
19700.219, 0.1040
19814.512, 0.1028
19955.331, 0.1005
20075.861, 0.0994
20212.874, 0.0982
20302.922, 0.0960
20425.244, 0.0949
20601.349, 0.0938
20691.172, 0.0927
20788.543, 0.0905
20934.512, 0.0894
21052.125, 0.0884
21194.121, 0.0863
21304.423, 0.0854
21409.417, 0.0844
21539.537, 0.0824
21656.294, 0.0814
21780.767, 0.0805
21911.434, 0.0785
22077.058, 0.0775
22157.634, 0.0766
22267.916, 0.0748
22411.717, 0.0738
22516.159, 0.0729
22618.674, 0.0711
22778.192, 0.0701
22884.288, 0.0692
23006.624, 0.0674
23123.286, 0.0666
23272.746, 0.0657
23346.536, 0.0639
23503.299, 0.0631
23615.411, 0.0622
23737.691, 0.0605
23891.884, 0.0597
23965.888, 0.0589
24096.083, 0.0573
24236.776, 0.0565
24347.787, 0.0557
24450.272, 0.0540
24596.096, 0.0531
24698.562, 0.0523
24838.315, 0.0508
24960.687, 0.0500
25103.172, 0.0493
25231.125, 0.0477
25328.874, 0.0470
25445.096, 0.0463
25574.164, 0.0456
25709.548, 0.0440
25814.130, 0.0434
25951.267, 0.0426
26055.184, 0.0412
26195.648, 0.0404
26271.457, 0.0398
26439.112, 0.0385
26520.895, 0.0378
26646.174, 0.0371
26767.424, 0.0358
26891.605, 0.0352
27026.881, 0.0346
27146.815, 0.0333
27280.592, 0.0327
27424.885, 0.0322
27509.733, 0.0310
27632.150, 0.0305
27748.431, 0.0300
27896.528, 0.0288
28018.800, 0.0283
28113.061, 0.0278
28285.516, 0.0267
28404.809, 0.0262
28504.588, 0.0257
28625.063, 0.0248
28732.964, 0.0244
28868.055, 0.0240
29035.783, 0.0231
29106.883, 0.0228
29242.553, 0.0224
29351.361, 0.0218
29464.562, 0.0215
29587.605, 0.0212
29731.512, 0.0206
29841.622, 0.0204
29966.102, 0.0201
30083.195, 0.0197
30202.559, 0.0195
30335.166, 0.0193
30412.948, 0.0190
30604.804, 0.0186
30709.267, 0.0184
30818.041, 0.0182
30947.526, 0.0178
31075.027, 0.0176
31184.543, 0.0174
31323.004, 0.0171
31423.219, 0.0169
31539.636, 0.0167
31665.341, 0.0164
31764.768, 0.0163
31891.385, 0.0161
32023.252, 0.0159
32143.254, 0.0158
32291.980, 0.0157
32389.501, 0.0154
32522.822, 0.0153
32646.693, 0.0152
32757.165, 0.0150
32910.931, 0.0148
32986.173, 0.0148
33137.515, 0.0146
33253.669, 0.0145
33359.568, 0.0144
33501.888, 0.0142
33622.351, 0.0141
33723.129, 0.0139
33905.002, 0.0137
33995.825, 0.0137
34116.359, 0.0135
34226.148, 0.0134
34343.794, 0.0134
34452.317, 0.0134
34595.172, 0.0132
34728.070, 0.0131
34839.812, 0.0130
34966.338, 0.0129
35079.610, 0.0128
35231.887, 0.0127
35357.293, 0.0126
35435.967, 0.0125
35577.181, 0.0124
35714.728, 0.0123
35826.830, 0.0122
35922.890, 0.0122
36082.350, 0.0121
36208.571, 0.0119
36315.110, 0.0119
36413.260, 0.0118
36555.338, 0.0118
36684.791, 0.0117
36792.589, 0.0117
36907.008, 0.0117
37071.417, 0.0117
37180.910, 0.0117
37288.279, 0.0118
37422.136, 0.0118
