ms, kg
299.411, -0.0047
323.094, -0.0048
370.420, -0.0048
412.901, -0.0049
438.196, -0.0048
457.139, -0.0049
498.921, -0.0049
529.494, -0.0048
561.130, -0.0047
579.574, -0.0047
620.989, -0.0046
645.409, -0.0046
670.352, -0.0046
705.895, -0.0046
759.684, -0.0046
803.226, -0.0046
865.770, -0.0046
895.617, -0.0046
950.594, -0.0046
1003.834, -0.0046
1033.488, -0.0047
1100.424, -0.0047
1137.166, -0.0048
1168.663, -0.0048
1199.185, -0.0048
1228.665, -0.0048
1278.418, -0.0048
1321.396, -0.0047
1374.697, -0.0047
1393.286, -0.0047
1449.636, -0.0046
1516.532, -0.0046
1564.629, -0.0046
1588.082, -0.0045
1648.898, -0.0046
1704.413, -0.0046
1722.069, -0.0047
1757.611, -0.0046
1799.921, -0.0047
1842.158, -0.0046
1860.292, -0.0045
1903.251, -0.0046
1945.247, -0.0046
1981.075, -0.0046
1998.727, -0.0046
2033.938, -0.0045
2064.314, -0.0045
2064.477, -0.0046
2112.859, -0.0046
2125.140, -0.0046
2173.982, -0.0046
2241.108, -0.0046
2278.880, -0.0046
2320.042, -0.0046
2380.532, -0.0046
2441.389, -0.0046
2580.246, -0.0046
2687.484, -0.0046
2801.734, -0.0046
2954.845, -0.0046
3065.613, -0.0046
3169.997, -0.0047
3275.985, -0.0014
3410.978, 0.0077
3540.470, 0.0162
3657.613, 0.0310
3807.776, 0.0437
3884.228, 0.0522
4043.603, 0.0728
4164.996, 0.0904
4260.150, 0.1115
4394.559, 0.1552
4512.435, 0.1757
4651.939, 0.1927
4792.522, 0.2231
4875.217, 0.2411
5002.831, 0.2570
5161.233, 0.2909
5217.616, 0.3130
5387.908, 0.3355
5481.381, 0.3723
5640.970, 0.3830
5750.107, 0.3835
5845.207, 0.3761
5989.754, 0.3717
6098.135, 0.3710
6245.122, 0.3713
6359.687, 0.3664
6465.047, 0.3623
6579.383, 0.3617
6737.315, 0.3605
6850.841, 0.3571
6983.912, 0.3536
7074.330, 0.3521
7188.774, 0.3508
7317.098, 0.3475
7455.061, 0.3432
7577.617, 0.3426
7710.174, 0.3412
7792.525, 0.3355
7950.214, 0.3340
8072.171, 0.3332
8192.686, 0.3287
8318.736, 0.3264
8412.866, 0.3249
8527.738, 0.3222
8692.924, 0.3196
8791.634, 0.3174
8933.606, 0.3149
9028.278, 0.3130
9150.729, 0.3107
9291.560, 0.3071
9408.459, 0.3058
9511.475, 0.3039
9657.742, 0.2997
9757.545, 0.2983
9871.942, 0.2967
10008.372, 0.2928
10173.546, 0.2909
10279.533, 0.2894
10361.337, 0.2861
10516.857, 0.2841
10618.973, 0.2822
10738.946, 0.2790
10856.606, 0.2773
10985.452, 0.2754
11101.840, 0.2722
11223.953, 0.2706
11361.488, 0.2689
11478.745, 0.2670
11606.432, 0.2637
11724.934, 0.2622
11872.325, 0.2605
11951.395, 0.2571
12108.748, 0.2556
12213.936, 0.2539
12352.806, 0.2505
12465.583, 0.2488
12564.488, 0.2472
12704.072, 0.2440
12815.277, 0.2424
12967.509, 0.2407
13102.755, 0.2375
13185.223, 0.2359
13304.220, 0.2342
13429.858, 0.2310
13565.650, 0.2294
13670.186, 0.2278
13812.893, 0.2247
13916.480, 0.2231
14009.131, 0.2215
14133.408, 0.2185
14285.275, 0.2169
14399.777, 0.2154
14508.323, 0.2124
14655.345, 0.2109
14810.606, 0.2093
14904.452, 0.2062
14997.095, 0.2047
15130.593, 0.2033
15245.352, 0.2003
15379.085, 0.1988
15489.374, 0.1973
15643.504, 0.1943
15745.650, 0.1928
15878.132, 0.1913
15992.070, 0.1885
16118.200, 0.1870
16233.010, 0.1855
16374.729, 0.1826
16486.164, 0.1811
16625.996, 0.1797
16714.157, 0.1783
16841.417, 0.1755
16977.138, 0.1740
17087.661, 0.1726
17202.794, 0.1699
17346.152, 0.1685
17482.295, 0.1671
17582.427, 0.1643
17671.195, 0.1630
17851.241, 0.1616
17951.415, 0.1588
18060.508, 0.1575
18181.810, 0.1562
18327.706, 0.1535
18455.692, 0.1521
18573.859, 0.1507
18654.750, 0.1480
18814.965, 0.1466
18960.641, 0.1453
19037.237, 0.1426
19177.990, 0.1412
19281.808, 0.1399
19421.467, 0.1372
19512.516, 0.1359
19647.988, 0.1347
19789.026, 0.1321
19905.535, 0.1307
20006.296, 0.1295
20145.276, 0.1269
20267.475, 0.1256
20382.049, 0.1243
20509.368, 0.1219
20602.753, 0.1206
20769.455, 0.1193
20889.111, 0.1169
20988.731, 0.1156
21128.900, 0.1144
21240.464, 0.1131
21357.310, 0.1107
21509.535, 0.1095
21607.822, 0.1083
21756.811, 0.1059
21846.355, 0.1048
21946.484, 0.1036
22098.199, 0.1012
22210.423, 0.1000
22346.323, 0.0989
22439.211, 0.0966
22599.584, 0.0954
22727.472, 0.0943
22835.295, 0.0921
22943.696, 0.0910
23085.280, 0.0898
23206.128, 0.0875
23322.589, 0.0864
23445.620, 0.0854
23567.333, 0.0831
23693.678, 0.0821
23795.549, 0.0810
23940.258, 0.0789
24049.520, 0.0779
24154.498, 0.0768
24292.718, 0.0748
24409.690, 0.0738
24554.411, 0.0728
24647.648, 0.0708
24759.854, 0.0698
24938.823, 0.0688
25060.273, 0.0670
25129.418, 0.0661
25266.699, 0.0651
25385.529, 0.0634
25529.552, 0.0625
25643.885, 0.0616
25757.649, 0.0599
25884.718, 0.0590
26009.052, 0.0582
26124.801, 0.0566
26223.358, 0.0558
26375.561, 0.0550
26488.969, 0.0541
26615.975, 0.0525
26714.525, 0.0517
26854.449, 0.0509
26998.521, 0.0494
27090.903, 0.0486
27224.885, 0.0478
27347.138, 0.0463
27463.494, 0.0456
27616.108, 0.0448
27703.706, 0.0433
27857.627, 0.0425
27969.559, 0.0418
28066.507, 0.0403
28226.272, 0.0396
28309.445, 0.0388
28454.329, 0.0375
28575.786, 0.0368
28706.914, 0.0362
28809.709, 0.0349
28943.771, 0.0342
29044.383, 0.0335
29160.654, 0.0323
29320.558, 0.0317
29418.292, 0.0311
29564.764, 0.0299
29672.234, 0.0293
29798.511, 0.0287
29923.290, 0.0276
30061.568, 0.0270
30136.649, 0.0264
30274.606, 0.0253
30397.649, 0.0248
30523.930, 0.0242
30643.199, 0.0233
30758.668, 0.0228
30854.106, 0.0224
31027.542, 0.0214
31121.674, 0.0211
31238.989, 0.0207
31372.656, 0.0203
31494.720, 0.0196
31600.964, 0.0193
31748.732, 0.0189
31851.195, 0.0184
31963.102, 0.0181
32110.403, 0.0178
32214.300, 0.0173
32367.915, 0.0171
32477.961, 0.0169
32600.265, 0.0164
32698.952, 0.0162
32815.234, 0.0161
32951.279, 0.0157
33087.591, 0.0154
33186.009, 0.0152
33325.617, 0.0149
33458.208, 0.0147
33543.155, 0.0146
33711.450, 0.0143
33829.504, 0.0141
33930.166, 0.0139
34051.793, 0.0136
34175.994, 0.0134
34319.980, 0.0133
34419.448, 0.0131
34552.606, 0.0130
34664.856, 0.0129
34777.280, 0.0126
34921.551, 0.0125
35031.977, 0.0124
35145.388, 0.0122
35266.966, 0.0121
35403.747, 0.0120
35533.125, 0.0118
35659.390, 0.0117
35766.834, 0.0116
35894.116, 0.0115
36024.876, 0.0114
36182.908, 0.0113
36232.318, 0.0112
36374.038, 0.0111
36500.544, 0.0110
36634.714, 0.0109
36737.130, 0.0108
36859.849, 0.0107
37006.974, 0.0106
37097.716, 0.0104
37213.903, 0.0103
37358.107, 0.0102
37515.741, 0.0100
37590.025, 0.0099
37712.779, 0.0098
37829.829, 0.0096
37980.859, 0.0096
38077.656, 0.0095
38211.022, 0.0095
38335.933, 0.0094
38450.173, 0.0094
38568.066, 0.0092
38703.107, 0.0092
38868.749, 0.0092
38938.103, 0.0092
39076.291, 0.0091
39180.699, 0.0092
39315.872, 0.0093
39444.730, 0.0093
39556.533, 0.0093
39688.701, 0.0092
39827.229, 0.0093
