ms, kg
13383.867, 0.2640
13511.949, 0.2623
13646.842, 0.2606
13766.642, 0.2573
13875.745, 0.2556
14021.207, 0.2540
14126.169, 0.2507
14224.402, 0.2491
14372.370, 0.2475
14488.163, 0.2443
14601.173, 0.2427
14746.816, 0.2411
14857.327, 0.2379
14981.798, 0.2364
15121.099, 0.2348
15224.191, 0.2316
15336.605, 0.2301
15468.766, 0.2285
15616.106, 0.2254
15728.897, 0.2238
15798.017, 0.2222
15958.679, 0.2190
16072.410, 0.2175
16198.928, 0.2157
16330.301, 0.2125
16448.866, 0.2109
16560.919, 0.2094
16692.589, 0.2078
16798.871, 0.2048
16932.265, 0.2032
17053.388, 0.2018
17148.137, 0.1987
17294.133, 0.1973
17450.693, 0.1958
17535.991, 0.1928
17689.765, 0.1913
17788.311, 0.1898
17941.721, 0.1868
18055.031, 0.1853
18140.117, 0.1838
18261.747, 0.1808
18373.702, 0.1793
18514.603, 0.1778
18640.481, 0.1748
18746.156, 0.1733
18898.643, 0.1718
19010.754, 0.1689
19152.644, 0.1675
19242.686, 0.1661
19369.155, 0.1631
19491.504, 0.1617
19600.826, 0.1603
19754.936, 0.1574
19865.378, 0.1560
19985.516, 0.1546
20085.778, 0.1516
20218.328, 0.1502
20330.740, 0.1488
20490.423, 0.1461
20587.178, 0.1447
20705.353, 0.1433
20853.664, 0.1406
20961.573, 0.1393
21113.965, 0.1379
21217.336, 0.1353
21321.968, 0.1340
21455.450, 0.1327
21571.069, 0.1301
21724.547, 0.1288
21799.465, 0.1275
21911.352, 0.1262
22057.390, 0.1237
22187.971, 0.1224
22278.714, 0.1212
22412.414, 0.1187
22560.248, 0.1174
22641.434, 0.1162
22792.946, 0.1137
22905.452, 0.1124
23015.868, 0.1112
23163.879, 0.1088
23270.063, 0.1076
23403.987, 0.1063
23514.220, 0.1040
23638.728, 0.1028
23773.415, 0.1017
23885.806, 0.0993
24011.406, 0.0981
24169.967, 0.0970
24238.844, 0.0946
24380.797, 0.0935
24514.303, 0.0924
24615.858, 0.0902
24753.241, 0.0891
24847.834, 0.0880
24994.677, 0.0859
25145.755, 0.0848
25233.893, 0.0838
25346.048, 0.0816
25478.811, 0.0805
25591.753, 0.0794
25705.255, 0.0774
25825.546, 0.0763
25953.908, 0.0753
26091.966, 0.0732
26174.721, 0.0721
26320.544, 0.0711
26458.495, 0.0691
26555.185, 0.0682
26685.127, 0.0672
26808.172, 0.0662
26937.748, 0.0642
27104.685, 0.0632
27176.536, 0.0623
27318.822, 0.0603
27443.151, 0.0594
27587.992, 0.0584
27723.520, 0.0565
27803.833, 0.0556
27931.243, 0.0546
28028.444, 0.0528
28165.916, 0.0518
28280.318, 0.0510
28416.662, 0.0492
28520.587, 0.0484
28676.269, 0.0475
28786.424, 0.0457
28914.737, 0.0449
29022.118, 0.0440
29129.889, 0.0424
29306.754, 0.0416
29396.267, 0.0408
29492.778, 0.0394
29662.717, 0.0387
29789.889, 0.0379
29986.670, 0.0365
30061.036, 0.0358
30116.701, 0.0351
30289.641, 0.0338
30359.011, 0.0332
30505.513, 0.0325
30610.418, 0.0311
30735.809, 0.0306
30887.179, 0.0299
30956.635, 0.0287
31090.912, 0.0282
31232.115, 0.0276
31343.639, 0.0264
31452.071, 0.0258
31606.605, 0.0252
31726.686, 0.0247
31843.857, 0.0235
31913.516, 0.0230
32070.537, 0.0225
32231.065, 0.0216
32337.035, 0.0211
32405.387, 0.0207
32546.732, 0.0198
32689.127, 0.0193
32801.607, 0.0189
32939.823, 0.0181
33036.569, 0.0177
33172.125, 0.0174
33302.368, 0.0167
33414.029, 0.0165
33499.637, 0.0162
33671.545, 0.0157
33801.373, 0.0157
33887.854, 0.0158
34020.399, 0.0147
34153.625, 0.0143
34246.204, 0.0134
34383.403, 0.0120
34492.904, 0.0113
34652.581, 0.0114
34761.821, 0.0108
34857.617, 0.0102
34991.675, 0.0102
35121.860, 0.0098
35231.679, 0.0096
35334.733, 0.0095
35482.271, 0.0092
35588.457, 0.0087
35710.395, 0.0087
35841.609, 0.0086
35973.868, 0.0082
36108.820, 0.0080
36237.708, 0.0078
36337.114, 0.0078
36443.370, 0.0073
36577.371, 0.0071
36717.512, 0.0071
36830.405, 0.0074
36962.197, 0.0066
37060.589, 0.0060
37221.222, 0.0066
37340.399, 0.0065
37453.591, 0.0073
37547.528, 0.0075
37694.335, 0.0078
37821.746, 0.0070
37921.265, 0.0069
38050.507, 0.0072
38167.517, 0.0065
38301.579, 0.0067
38389.592, 0.0062
38531.976, 0.0059
38657.803, 0.0057
38751.110, 0.0059
38904.013, 0.0055
39021.966, 0.0054
39134.103, 0.0055
39274.665, 0.0049
39378.481, 0.0048
39508.425, 0.0050
39614.275, 0.0052
39729.199, 0.0047
39881.972, 0.0047
39974.634, 0.0052
40126.162, 0.0051
40250.104, 0.0049
40386.270, 0.0046
40483.855, 0.0050
40602.163, 0.0050
40713.221, 0.0047
40888.190, 0.0048
40959.097, 0.0051
41109.220, 0.0046
41219.304, 0.0046
41357.451, 0.0048
