ms, kg
351.824, -0.0011
387.799, -0.0011
428.926, -0.0011
470.377, -0.0011
517.756, -0.0011
571.342, -0.0011
626.328, -0.0011
680.920, -0.0011
735.217, -0.0011
764.801, -0.0012
800.122, -0.0012
837.948, -0.0012
838.126, -0.0012
917.902, -0.0012
954.620, -0.0012
1003.515, -0.0012
1076.094, -0.0012
1129.809, -0.0012
1154.906, -0.0013
1180.041, -0.0013
1264.803, -0.0013
1325.041, -0.0012
1375.064, -0.0012
1412.911, -0.0012
1479.978, -0.0012
1527.566, -0.0012
1575.653, -0.0012
1612.712, -0.0012
1642.236, -0.0012
1677.666, -0.0012
1718.974, -0.0012
1772.231, -0.0013
1801.866, -0.0013
1863.151, -0.0013
1886.842, -0.0012
1917.173, -0.0013
1953.872, -0.0013
2007.232, -0.0013
2066.381, -0.0013
2127.581, -0.0013
2169.219, -0.0013
2192.544, -0.0013
2233.796, -0.0013
2246.567, -0.0014
2271.258, -0.0014
2346.129, -0.0014
2413.061, -0.0014
2444.763, -0.0014
2469.288, -0.0015
2536.670, -0.0014
2584.060, -0.0014
2607.802, -0.0014
2637.348, -0.0014
2661.142, -0.0014
2696.640, -0.0015
2714.809, -0.0015
2763.038, -0.0014
2832.237, -0.0014
2888.054, -0.0015
2952.969, -0.0014
2959.184, -0.0014
3008.488, -0.0014
3074.057, -0.0014
3103.752, -0.0014
3146.917, -0.0014
3177.838, -0.0014
3220.491, -0.0013
3258.476, -0.0014
3308.756, -0.0014
3356.791, -0.0013
3363.227, -0.0013
3435.898, -0.0013
3473.669, -0.0013
3520.913, -0.0013
3545.074, -0.0013
3580.399, -0.0014
3623.709, -0.0014
3677.162, -0.0013
3700.804, -0.0013
3747.991, -0.0014
3771.689, -0.0014
3844.585, -0.0014
3868.341, -0.0014
3917.621, -0.0014
3970.138, -0.0013
3994.564, -0.0014
4031.593, -0.0014
4063.146, -0.0014
4087.092, -0.0014
4140.447, -0.0014
4181.974, -0.0014
4213.207, -0.0014
4238.327, -0.0013
4300.703, -0.0014
4324.048, -0.0014
4355.637, -0.0014
4405.578, -0.0014
4467.992, -0.0014
4509.448, -0.0014
4562.751, -0.0016
4598.224, -0.0017
4621.869, -0.0018
4645.990, -0.0016
4725.712, -0.0016
