ms, kg
17583.928, 0.2142
17694.106, 0.2127
17842.181, 0.2097
17954.211, 0.2082
18088.394, 0.2069
18236.835, 0.2039
18334.030, 0.2024
18448.844, 0.2009
18573.182, 0.1979
18703.460, 0.1965
18823.659, 0.1950
18940.900, 0.1921
19041.409, 0.1906
19201.739, 0.1892
19284.471, 0.1863
19421.412, 0.1848
19543.514, 0.1835
19679.510, 0.1806
19801.439, 0.1791
19919.356, 0.1776
20034.199, 0.1749
20157.328, 0.1734
20284.644, 0.1718
20367.281, 0.1691
20538.259, 0.1677
20679.669, 0.1661
20765.180, 0.1633
20899.194, 0.1620
21005.716, 0.1606
21112.645, 0.1578
21256.542, 0.1564
21371.423, 0.1550
21522.686, 0.1523
21633.105, 0.1509
21752.297, 0.1496
21861.590, 0.1473
21954.792, 0.1451
22123.568, 0.1438
22233.948, 0.1413
22322.787, 0.1397
22476.585, 0.1386
22589.933, 0.1358
22743.199, 0.1344
22835.617, 0.1332
22962.035, 0.1321
23083.773, 0.1292
23193.419, 0.1280
23346.015, 0.1268
23474.309, 0.1244
23577.231, 0.1229
23709.214, 0.1217
23858.542, 0.1193
23938.164, 0.1179
24073.296, 0.1165
24221.149, 0.1141
24313.750, 0.1129
24430.189, 0.1116
24549.923, 0.1091
24680.424, 0.1079
24790.925, 0.1067
24901.525, 0.1041
25084.881, 0.1029
25169.867, 0.1018
25295.632, 0.0993
25416.640, 0.0980
25530.311, 0.0968
25669.237, 0.0945
25767.083, 0.0934
25905.015, 0.0922
26009.252, 0.0899
26173.468, 0.0887
26229.840, 0.0876
26383.396, 0.0852
26488.620, 0.0842
26635.366, 0.0831
26774.624, 0.0809
26876.466, 0.0798
26984.941, 0.0788
27124.935, 0.0766
27235.608, 0.0755
27369.746, 0.0745
27505.301, 0.0723
27621.671, 0.0713
27720.239, 0.0703
27852.893, 0.0692
27991.110, 0.0672
28095.359, 0.0662
28215.021, 0.0652
28349.760, 0.0632
28447.970, 0.0623
28586.146, 0.0613
28696.637, 0.0593
28828.648, 0.0583
28950.367, 0.0575
29044.509, 0.0555
29196.037, 0.0545
29329.391, 0.0536
29430.192, 0.0517
29546.169, 0.0507
29682.148, 0.0498
29769.255, 0.0480
29944.500, 0.0471
30015.086, 0.0462
30174.300, 0.0445
30295.990, 0.0436
30420.572, 0.0427
30541.302, 0.0410
30649.838, 0.0401
30750.725, 0.0393
30893.448, 0.0377
31027.208, 0.0369
31145.651, 0.0360
31265.174, 0.0344
31360.004, 0.0336
31526.812, 0.0328
31633.049, 0.0314
31766.702, 0.0306
31885.304, 0.0300
31991.801, 0.0287
32115.378, 0.0281
32269.819, 0.0274
32354.543, 0.0262
32490.859, 0.0256
32634.172, 0.0249
32723.734, 0.0243
32861.355, 0.0231
32950.057, 0.0226
33091.694, 0.0220
33232.765, 0.0208
33314.630, 0.0203
33455.421, 0.0197
33577.374, 0.0186
33689.365, 0.0182
33829.680, 0.0177
33945.635, 0.0168
34085.677, 0.0163
34192.240, 0.0159
34326.130, 0.0151
34436.458, 0.0147
34543.107, 0.0144
34690.773, 0.0137
34799.476, 0.0134
34922.995, 0.0131
35041.201, 0.0126
35198.357, 0.0124
35304.901, 0.0121
35427.192, 0.0116
35536.307, 0.0114
35672.876, 0.0112
35789.183, 0.0107
35893.262, 0.0106
36036.558, 0.0104
36170.741, 0.0100
36244.148, 0.0098
36378.597, 0.0097
36490.505, 0.0093
36676.425, 0.0091
36740.974, 0.0090
36892.866, 0.0086
37015.999, 0.0085
37135.653, 0.0084
37249.774, 0.0081
37385.803, 0.0080
37484.872, 0.0078
37606.497, 0.0076
37718.303, 0.0075
37861.578, 0.0074
37977.643, 0.0073
38076.617, 0.0071
38217.655, 0.0069
38331.582, 0.0068
38486.443, 0.0066
38595.854, 0.0065
38744.385, 0.0064
38806.864, 0.0063
38952.958, 0.0062
39051.613, 0.0061
39239.877, 0.0059
39302.143, 0.0058
39414.177, 0.0057
39580.283, 0.0056
39704.328, 0.0055
39812.535, 0.0055
39948.390, 0.0053
40024.519, 0.0052
40157.800, 0.0051
40306.964, 0.0049
40410.318, 0.0049
40549.283, 0.0049
40655.659, 0.0048
40791.680, 0.0047
40911.717, 0.0046
41012.105, 0.0045
41134.354, 0.0044
41262.390, 0.0043
41415.177, 0.0042
41510.552, 0.0042
41643.271, 0.0041
41771.471, 0.0041
41889.646, 0.0041
42000.224, 0.0041
42125.329, 0.0041
42229.054, 0.0041
42394.560, 0.0042
42506.035, 0.0041
42597.729, 0.0041
42766.973, 0.0041
42864.320, 0.0041
42978.842, 0.0041
43094.520, 0.0040
43266.162, 0.0040
43340.368, 0.0041
43460.922, 0.0041
43596.698, 0.0041
43719.084, 0.0040
43868.950, 0.0040
43961.521, 0.0040
44089.422, 0.0041
44189.759, 0.0040
44322.779, 0.0041
44446.848, 0.0042
44551.177, 0.0042
44698.010, 0.0041
44872.250, 0.0041
44915.129, 0.0042
45080.652, 0.0042
45208.503, 0.0041
45314.305, 0.0041
45436.810, 0.0042
45561.513, 0.0042
45676.331, 0.0040
45781.311, 0.0041
45913.660, 0.0041
46019.704, 0.0041
46185.703, 0.0040
46270.128, 0.0042
46429.927, 0.0043
46534.929, 0.0042
46664.671, 0.0042
46780.711, 0.0043
46929.567, 0.0042
47032.811, 0.0041
47162.639, 0.0042
47247.304, 0.0042
47370.603, 0.0042
47494.823, 0.0041
47614.400, 0.0041
47731.692, 0.0042
47892.193, 0.0041
47970.857, 0.0041
48084.136, 0.0042
48239.035, 0.0039
48363.224, 0.0040
48481.584, 0.0040
48627.543, 0.0040
48710.361, 0.0041
48852.369, 0.0040
48993.498, 0.0039
49093.293, 0.0039
49171.933, 0.0039
49346.782, 0.0038
49449.517, 0.0039
49583.783, 0.0039
49687.611, 0.0040
49845.877, 0.0042
49950.005, 0.0036
50061.308, 0.0030
50172.385, 0.0027
50318.549, 0.0027
50440.700, 0.0029
50584.398, 0.0023
50654.365, 0.0031
50833.054, 0.0033
50927.621, 0.0029
51038.114, 0.0026
51158.404, 0.0036
51304.631, 0.0035
51418.321, 0.0032
51506.383, 0.0027
51640.583, 0.0032
51782.487, 0.0035
51893.366, 0.0029
52003.263, 0.0029
52137.061, 0.0031
52237.413, 0.0034
52378.088, 0.0031
