ms, kg
20056.121, 0.1587
20245.209, 0.1558
20302.724, 0.1545
20431.841, 0.1530
20576.943, 0.1502
20654.235, 0.1488
20807.376, 0.1474
20906.581, 0.1446
21047.426, 0.1432
21181.926, 0.1419
21268.489, 0.1406
21439.573, 0.1379
21538.926, 0.1365
21682.786, 0.1352
21825.761, 0.1325
21893.750, 0.1312
22034.696, 0.1299
22144.088, 0.1274
22250.573, 0.1261
22384.503, 0.1248
22522.442, 0.1222
22643.048, 0.1210
22747.161, 0.1198
22865.252, 0.1172
23022.692, 0.1160
23127.330, 0.1148
23227.789, 0.1124
23375.682, 0.1112
23463.914, 0.1099
23651.952, 0.1076
23761.255, 0.1064
23878.305, 0.1052
23992.726, 0.1029
24134.783, 0.1017
24259.598, 0.1006
24350.967, 0.0983
24479.643, 0.0971
24601.927, 0.0960
24714.702, 0.0937
24825.322, 0.0926
24942.362, 0.0915
25058.406, 0.0892
25194.384, 0.0881
25332.431, 0.0871
25422.199, 0.0849
25586.607, 0.0838
25677.328, 0.0827
25784.620, 0.0806
25923.086, 0.0795
26068.598, 0.0785
26159.358, 0.0775
26306.212, 0.0754
26418.778, 0.0744
26558.910, 0.0733
26672.966, 0.0714
26801.899, 0.0703
26927.436, 0.0694
27037.744, 0.0674
27142.421, 0.0664
27275.819, 0.0654
27416.541, 0.0634
27542.477, 0.0624
27648.040, 0.0615
27763.580, 0.0596
27910.888, 0.0586
27969.918, 0.0577
28136.171, 0.0558
28269.534, 0.0550
28354.539, 0.0541
28485.413, 0.0523
28618.509, 0.0515
28741.299, 0.0507
28866.536, 0.0490
29002.728, 0.0483
29111.938, 0.0474
29217.819, 0.0459
29359.347, 0.0451
29481.540, 0.0443
29576.593, 0.0428
29709.513, 0.0421
29857.582, 0.0414
29938.104, 0.0400
30085.641, 0.0393
30186.824, 0.0386
30311.295, 0.0372
30477.819, 0.0365
30534.752, 0.0358
30693.183, 0.0345
30815.521, 0.0338
30919.873, 0.0331
31047.829, 0.0325
31190.005, 0.0312
31307.914, 0.0306
31439.909, 0.0299
31557.612, 0.0287
31662.627, 0.0281
31783.473, 0.0274
31903.090, 0.0263
32026.821, 0.0257
32147.148, 0.0252
32277.186, 0.0241
32393.488, 0.0235
32553.484, 0.0230
32621.004, 0.0220
32785.630, 0.0216
32913.960, 0.0212
33000.815, 0.0203
33153.362, 0.0199
33247.293, 0.0195
33381.846, 0.0188
33521.031, 0.0185
33610.133, 0.0182
33763.499, 0.0175
33856.613, 0.0172
34002.497, 0.0170
34100.939, 0.0165
34201.537, 0.0162
34378.780, 0.0160
34465.362, 0.0156
34607.480, 0.0154
34697.195, 0.0151
34826.836, 0.0147
34980.311, 0.0145
35079.647, 0.0144
35226.913, 0.0140
35352.962, 0.0138
35458.973, 0.0136
35587.170, 0.0133
35693.749, 0.0132
35804.978, 0.0130
35950.858, 0.0127
36050.354, 0.0126
36172.500, 0.0125
36306.536, 0.0123
36426.339, 0.0121
36545.868, 0.0119
36667.363, 0.0118
36786.100, 0.0116
36928.941, 0.0114
37057.357, 0.0113
37153.849, 0.0110
37290.627, 0.0110
37412.286, 0.0109
37531.451, 0.0107
37660.796, 0.0106
37777.037, 0.0105
37886.706, 0.0103
38023.551, 0.0102
38131.889, 0.0101
38242.425, 0.0100
38384.301, 0.0098
38518.513, 0.0098
38625.018, 0.0096
38763.107, 0.0096
38870.090, 0.0095
38976.445, 0.0093
39114.013, 0.0093
39228.662, 0.0092
39354.722, 0.0091
39484.733, 0.0090
39577.589, 0.0089
39735.390, 0.0088
39862.802, 0.0088
39952.191, 0.0087
40098.532, 0.0086
40215.991, 0.0086
40321.854, 0.0085
40456.279, 0.0083
40560.800, 0.0083
40753.225, 0.0083
40847.474, 0.0082
40955.991, 0.0083
41050.458, 0.0083
41196.087, 0.0083
41314.092, 0.0083
41424.279, 0.0083
41572.443, 0.0083
41677.800, 0.0083
41805.224, 0.0083
41943.952, 0.0083
42064.182, 0.0083
42179.868, 0.0083
42284.690, 0.0083
42412.364, 0.0083
42522.270, 0.0083
42646.714, 0.0083
42810.389, 0.0083
42918.943, 0.0083
43011.980, 0.0084
43143.225, 0.0083
43245.471, 0.0083
43379.110, 0.0083
43509.597, 0.0082
43625.848, 0.0083
43760.893, 0.0083
