ms, kg
23217.184, 0.0743
23354.278, 0.0724
23437.261, 0.0715
23578.875, 0.0707
23675.437, 0.0688
23842.235, 0.0679
23921.903, 0.0671
24069.910, 0.0653
24156.226, 0.0645
24302.400, 0.0636
24418.394, 0.0619
24544.456, 0.0610
24676.473, 0.0602
24780.858, 0.0585
24913.044, 0.0577
25041.539, 0.0569
25141.911, 0.0553
25274.160, 0.0544
25435.230, 0.0537
25541.892, 0.0521
25630.668, 0.0513
25741.721, 0.0505
25890.063, 0.0490
26006.864, 0.0483
26103.323, 0.0475
26257.127, 0.0460
26375.259, 0.0452
26495.603, 0.0445
26642.777, 0.0431
26736.198, 0.0423
26872.315, 0.0416
26963.224, 0.0403
27105.353, 0.0396
27203.480, 0.0390
27409.153, 0.0377
27466.693, 0.0371
27627.550, 0.0364
27706.017, 0.0351
27824.411, 0.0345
27967.186, 0.0339
28059.477, 0.0333
28204.877, 0.0322
28376.445, 0.0316
28460.024, 0.0311
28575.774, 0.0299
28691.809, 0.0293
28811.887, 0.0288
28916.410, 0.0279
29052.344, 0.0273
29156.692, 0.0269
29316.666, 0.0259
29419.950, 0.0254
29604.472, 0.0250
29675.254, 0.0242
29784.758, 0.0239
29929.513, 0.0235
30066.297, 0.0227
30177.693, 0.0224
30276.620, 0.0221
30386.313, 0.0215
30514.870, 0.0212
30640.291, 0.0209
30762.665, 0.0205
30885.107, 0.0202
31021.010, 0.0200
31141.697, 0.0196
31261.698, 0.0194
31401.907, 0.0191
31499.152, 0.0188
31629.509, 0.0186
31737.076, 0.0184
31877.858, 0.0181
31995.450, 0.0179
32161.094, 0.0177
32207.417, 0.0174
32348.426, 0.0172
32486.561, 0.0171
32587.091, 0.0168
32719.313, 0.0166
32829.828, 0.0165
33005.436, 0.0163
33059.030, 0.0160
33214.837, 0.0159
33323.133, 0.0158
33459.401, 0.0155
33589.886, 0.0154
33731.313, 0.0153
33837.269, 0.0151
33907.153, 0.0150
34071.725, 0.0149
34176.517, 0.0147
34322.188, 0.0147
34432.477, 0.0146
34564.681, 0.0144
34705.065, 0.0143
34947.451, 0.0141
34990.927, 0.0140
35038.621, 0.0139
35160.603, 0.0139
35278.433, 0.0138
35415.885, 0.0137
35525.078, 0.0136
35670.870, 0.0136
35777.641, 0.0135
35884.193, 0.0134
36002.219, 0.0132
36132.554, 0.0131
36282.490, 0.0131
36387.103, 0.0130
36498.996, 0.0129
36616.943, 0.0128
36756.551, 0.0127
36885.334, 0.0126
37019.967, 0.0125
37125.712, 0.0124
37249.981, 0.0123
37392.077, 0.0123
37472.539, 0.0124
37641.512, 0.0124
37735.635, 0.0124
37881.882, 0.0124
37966.496, 0.0124
38102.641, 0.0124
38270.864, 0.0124
38341.231, 0.0123
38455.841, 0.0123
38583.655, 0.0123
38719.675, 0.0124
38840.561, 0.0124
38960.236, 0.0124
39045.761, 0.0124
39205.425, 0.0124
39299.225, 0.0124
39431.203, 0.0124
39574.013, 0.0123
39647.723, 0.0123
39781.392, 0.0123
39941.699, 0.0123
40039.797, 0.0123
40175.425, 0.0124
40276.246, 0.0124
40425.717, 0.0124
40536.427, 0.0124
40695.875, 0.0125
40764.104, 0.0125
40898.268, 0.0124
41018.301, 0.0124
41158.336, 0.0125
41261.095, 0.0124
41377.439, 0.0124
41518.267, 0.0124
41637.552, 0.0124
41771.147, 0.0124
41862.280, 0.0124
42033.426, 0.0124
42114.804, 0.0124
42234.979, 0.0124
42343.188, 0.0124
42478.170, 0.0124
42597.331, 0.0124
42747.752, 0.0124
42833.473, 0.0124
43008.080, 0.0124
43089.515, 0.0124
43204.506, 0.0123
43379.417, 0.0124
43464.146, 0.0124
43578.492, 0.0123
43706.527, 0.0123
43848.531, 0.0123
43927.431, 0.0123
44123.135, 0.0123
44188.350, 0.0123
44323.413, 0.0123
44436.394, 0.0123
44550.785, 0.0123
44683.355, 0.0123
44844.617, 0.0123
44906.789, 0.0123
45033.795, 0.0122
