ms, kg
10570.821, 0.2600
10682.264, 0.2601
10823.105, 0.2538
10935.076, 0.2495
11053.384, 0.2497
11165.074, 0.2488
11290.363, 0.2461
11416.252, 0.2428
11560.084, 0.2422
11683.203, 0.2411
11799.253, 0.2385
11911.554, 0.2333
12032.203, 0.2333
12155.626, 0.2331
12265.329, 0.2285
12411.353, 0.2262
12539.189, 0.2248
12640.917, 0.2233
12778.298, 0.2210
12899.806, 0.2190
13024.011, 0.2165
13126.724, 0.2157
13226.233, 0.2137
13372.895, 0.2099
13513.042, 0.2086
13622.633, 0.2078
13743.952, 0.2045
13882.707, 0.2026
13998.617, 0.2011
14120.336, 0.1990
14243.023, 0.1973
14359.058, 0.1955
14464.978, 0.1925
14599.744, 0.1914
14728.029, 0.1901
14820.694, 0.1868
14979.733, 0.1853
15097.681, 0.1840
15215.666, 0.1815
15337.167, 0.1798
15466.339, 0.1783
15569.555, 0.1769
15681.991, 0.1745
15804.102, 0.1730
15944.130, 0.1715
16046.593, 0.1686
16216.130, 0.1674
16331.308, 0.1662
16425.578, 0.1633
16598.433, 0.1619
16659.692, 0.1606
16801.281, 0.1581
16899.408, 0.1567
17042.177, 0.1553
17145.624, 0.1527
17288.874, 0.1515
17396.414, 0.1502
17524.688, 0.1473
17641.372, 0.1460
17787.350, 0.1447
17911.475, 0.1422
18005.561, 0.1408
18121.888, 0.1394
18268.330, 0.1369
18373.012, 0.1356
18496.037, 0.1343
18614.731, 0.1317
18794.973, 0.1305
18871.068, 0.1291
18992.152, 0.1268
19116.385, 0.1255
19244.252, 0.1242
19332.890, 0.1217
19472.726, 0.1205
19577.392, 0.1193
19717.406, 0.1168
19842.447, 0.1157
19963.733, 0.1145
20101.320, 0.1121
20212.739, 0.1110
20344.334, 0.1098
20482.149, 0.1086
20580.522, 0.1062
20690.921, 0.1051
20838.034, 0.1039
20919.227, 0.1017
21064.738, 0.1005
21177.799, 0.0994
21305.038, 0.0971
21459.345, 0.0960
21554.183, 0.0948
21673.089, 0.0927
21800.893, 0.0916
21935.233, 0.0905
22059.278, 0.0883
22148.323, 0.0873
22294.130, 0.0862
22453.327, 0.0841
22491.639, 0.0830
22681.310, 0.0821
22799.655, 0.0801
22931.342, 0.0792
23047.547, 0.0782
23110.765, 0.0764
23301.860, 0.0754
23374.517, 0.0745
23497.598, 0.0727
23630.976, 0.0717
23753.976, 0.0708
23891.310, 0.0690
24006.766, 0.0681
24116.497, 0.0672
24228.657, 0.0655
24377.051, 0.0647
24487.377, 0.0638
24625.183, 0.0621
24723.735, 0.0612
24818.319, 0.0604
24976.115, 0.0587
25095.530, 0.0578
25218.600, 0.0570
25334.898, 0.0562
25447.563, 0.0546
25593.874, 0.0537
25693.780, 0.0529
25818.023, 0.0514
25959.897, 0.0506
26040.570, 0.0498
26196.382, 0.0483
26309.625, 0.0476
26417.820, 0.0468
26557.814, 0.0454
26695.540, 0.0447
26810.429, 0.0440
26924.987, 0.0425
27043.844, 0.0419
27152.348, 0.0412
27318.111, 0.0398
27413.080, 0.0391
27564.689, 0.0385
27650.526, 0.0372
27779.532, 0.0365
27909.620, 0.0359
28014.397, 0.0346
28134.795, 0.0340
28290.591, 0.0333
28417.823, 0.0322
28510.730, 0.0316
28622.145, 0.0310
28756.299, 0.0299
28896.496, 0.0294
29007.033, 0.0288
29131.973, 0.0277
29241.547, 0.0272
29363.628, 0.0267
29516.943, 0.0257
29618.860, 0.0252
29716.900, 0.0248
29837.255, 0.0238
29973.718, 0.0234
30155.171, 0.0229
30211.638, 0.0226
30365.120, 0.0218
30495.561, 0.0215
30589.802, 0.0212
30708.204, 0.0206
30828.165, 0.0203
30961.336, 0.0200
31060.725, 0.0196
31185.244, 0.0194
31318.422, 0.0191
31428.901, 0.0187
31560.336, 0.0185
31694.618, 0.0182
31827.797, 0.0178
31903.844, 0.0176
32061.127, 0.0174
32217.208, 0.0171
32284.930, 0.0169
32425.454, 0.0167
32537.719, 0.0164
32670.405, 0.0162
32780.042, 0.0161
32903.658, 0.0158
33064.832, 0.0157
33152.515, 0.0155
33304.819, 0.0153
33393.638, 0.0152
33543.188, 0.0150
33664.234, 0.0148
33770.312, 0.0146
33874.122, 0.0145
34022.649, 0.0143
34120.402, 0.0141
34260.503, 0.0140
34384.937, 0.0139
34500.757, 0.0139
34623.584, 0.0138
34722.229, 0.0136
34853.622, 0.0135
34986.364, 0.0134
35104.816, 0.0133
35224.653, 0.0131
35368.686, 0.0129
35494.827, 0.0129
35565.079, 0.0127
35713.998, 0.0126
35823.460, 0.0126
35989.740, 0.0124
36086.586, 0.0123
36232.435, 0.0123
36322.998, 0.0121
36449.158, 0.0121
36551.797, 0.0120
36671.790, 0.0118
36829.606, 0.0117
36953.810, 0.0117
37074.162, 0.0116
37168.864, 0.0115
37280.387, 0.0114
37411.529, 0.0114
37578.442, 0.0114
37665.584, 0.0114
37794.012, 0.0114
37912.155, 0.0114
37996.713, 0.0114
38148.661, 0.0114
38261.516, 0.0114
38402.006, 0.0114
38514.646, 0.0114
38667.868, 0.0114
38765.596, 0.0114
38888.212, 0.0113
38998.522, 0.0113
39129.323, 0.0114
39234.820, 0.0113
39380.710, 0.0113
39520.101, 0.0113
39625.304, 0.0113
39771.094, 0.0114
39846.800, 0.0114
40022.996, 0.0113
40084.854, 0.0113
40215.267, 0.0113
40375.116, 0.0113
40472.908, 0.0113
40597.306, 0.0113
40705.797, 0.0113
40859.629, 0.0113
40966.017, 0.0113
41083.050, 0.0113
41207.125, 0.0113
41332.592, 0.0114
41444.268, 0.0114
41592.768, 0.0113
41695.183, 0.0113
