ms, kg
17196.207, 0.1780
17303.713, 0.1765
17414.744, 0.1737
17532.176, 0.1723
17655.689, 0.1709
17772.692, 0.1681
17909.395, 0.1668
18052.123, 0.1654
18148.627, 0.1626
18268.962, 0.1613
18371.048, 0.1599
18509.378, 0.1573
18623.641, 0.1560
18754.517, 0.1546
18884.022, 0.1520
18999.919, 0.1507
19131.880, 0.1493
19248.177, 0.1466
19374.105, 0.1452
19490.445, 0.1439
19626.773, 0.1425
19726.980, 0.1398
19884.680, 0.1384
20001.179, 0.1371
20095.832, 0.1344
20204.216, 0.1332
20330.361, 0.1318
20456.570, 0.1292
20596.578, 0.1280
20720.697, 0.1267
20831.058, 0.1242
20949.256, 0.1230
21077.540, 0.1217
21187.929, 0.1192
21315.910, 0.1180
21446.259, 0.1168
21573.755, 0.1143
21704.408, 0.1131
21826.349, 0.1120
21932.341, 0.1096
22074.495, 0.1084
22197.672, 0.1072
22291.485, 0.1048
22403.918, 0.1036
22557.706, 0.1025
22651.088, 0.1003
22798.224, 0.0991
22932.004, 0.0981
23019.484, 0.0957
23176.430, 0.0945
23278.945, 0.0934
23386.550, 0.0914
23504.101, 0.0903
23610.923, 0.0893
23750.515, 0.0871
23885.315, 0.0860
24027.546, 0.0849
24113.875, 0.0828
24285.379, 0.0817
24378.392, 0.0807
24490.916, 0.0786
24610.591, 0.0775
24746.535, 0.0764
24879.948, 0.0754
25000.056, 0.0734
25095.141, 0.0724
25215.257, 0.0715
25333.898, 0.0697
25469.811, 0.0687
25600.783, 0.0678
25708.322, 0.0661
25833.376, 0.0652
25968.892, 0.0643
26079.275, 0.0625
26200.218, 0.0617
26353.462, 0.0609
26453.854, 0.0592
26560.403, 0.0583
26697.579, 0.0575
26786.881, 0.0558
26931.890, 0.0550
27069.548, 0.0542
27147.626, 0.0526
27337.753, 0.0518
27408.789, 0.0510
27522.595, 0.0495
27670.407, 0.0487
27780.918, 0.0479
27904.316, 0.0464
28056.524, 0.0457
28119.667, 0.0449
28285.385, 0.0435
28378.126, 0.0427
28518.120, 0.0420
28666.280, 0.0406
28778.090, 0.0399
28872.761, 0.0392
29012.850, 0.0378
29103.509, 0.0371
29238.261, 0.0365
29377.528, 0.0352
29488.461, 0.0345
29639.892, 0.0339
29710.868, 0.0333
29858.328, 0.0320
29996.580, 0.0314
30097.110, 0.0308
30225.273, 0.0296
30337.520, 0.0290
30453.706, 0.0284
30607.047, 0.0273
30704.621, 0.0268
30893.730, 0.0263
30948.607, 0.0254
31086.734, 0.0249
31224.572, 0.0244
31325.424, 0.0235
31441.479, 0.0231
31587.451, 0.0227
31684.048, 0.0219
31818.213, 0.0215
31931.324, 0.0212
32058.860, 0.0205
32204.752, 0.0202
32356.893, 0.0199
32425.273, 0.0193
32578.622, 0.0191
32648.539, 0.0188
32813.144, 0.0184
32952.690, 0.0181
33089.863, 0.0180
33131.019, 0.0176
33286.637, 0.0174
33405.403, 0.0172
33523.588, 0.0169
33623.680, 0.0167
33763.579, 0.0165
33882.629, 0.0161
34003.907, 0.0157
34122.089, 0.0156
34232.573, 0.0153
34378.348, 0.0152
34494.678, 0.0151
34595.340, 0.0151
34746.994, 0.0148
34891.252, 0.0145
34970.272, 0.0144
35134.590, 0.0141
35245.159, 0.0139
35354.609, 0.0138
35467.436, 0.0137
35595.352, 0.0136
35719.285, 0.0134
35830.052, 0.0133
35978.376, 0.0132
36100.143, 0.0130
36199.228, 0.0129
36334.600, 0.0127
36451.812, 0.0126
36600.339, 0.0125
36728.400, 0.0125
36806.825, 0.0124
36953.509, 0.0122
37057.987, 0.0122
37196.282, 0.0121
37328.480, 0.0119
37397.332, 0.0118
37551.895, 0.0117
37667.518, 0.0117
37810.122, 0.0116
37899.837, 0.0115
38023.893, 0.0114
38141.064, 0.0113
38274.045, 0.0112
38398.341, 0.0111
38540.450, 0.0111
38654.515, 0.0110
38765.041, 0.0109
38882.664, 0.0109
39010.502, 0.0108
39124.632, 0.0107
39246.715, 0.0107
39362.824, 0.0107
39508.416, 0.0106
39627.510, 0.0107
39770.920, 0.0107
39889.053, 0.0108
39971.731, 0.0109
40101.931, 0.0109
40252.072, 0.0109
40352.481, 0.0107
40469.924, 0.0107
40608.437, 0.0106
40722.023, 0.0106
