ms, kg
8096.007, 0.3679
8227.113, 0.3745
8352.381, 0.3748
8481.081, 0.3628
8603.675, 0.3626
8715.138, 0.3625
8845.020, 0.3557
8979.355, 0.3527
9097.000, 0.3527
9195.182, 0.3501
9335.979, 0.3461
9456.316, 0.3431
9599.434, 0.3430
9679.032, 0.3403
9832.297, 0.3367
9927.130, 0.3338
10090.791, 0.3333
10175.496, 0.3306
10301.651, 0.3247
10446.331, 0.3243
10545.277, 0.3235
10668.325, 0.3178
10808.976, 0.3154
10942.761, 0.3151
11025.265, 0.3120
11157.171, 0.3089
11283.875, 0.3067
11424.196, 0.3062
11528.070, 0.3030
11646.300, 0.3001
11786.191, 0.2978
11905.104, 0.2961
12058.208, 0.2940
12150.141, 0.2913
12251.845, 0.2882
12407.612, 0.2872
12528.319, 0.2852
12642.187, 0.2805
12764.696, 0.2794
12882.790, 0.2783
13010.092, 0.2741
13137.983, 0.2721
13240.698, 0.2708
13396.699, 0.2682
13513.044, 0.2659
13598.565, 0.2639
13783.719, 0.2613
13885.288, 0.2598
13994.348, 0.2578
14168.765, 0.2542
14267.004, 0.2529
14356.475, 0.2515
14491.955, 0.2476
14605.487, 0.2459
14712.465, 0.2446
14780.601, 0.2415
14945.146, 0.2397
15078.746, 0.2378
15209.779, 0.2349
15325.819, 0.2335
15448.761, 0.2318
15582.721, 0.2285
15705.970, 0.2270
15788.091, 0.2256
15947.337, 0.2223
16031.250, 0.2206
16172.382, 0.2192
16311.755, 0.2162
16409.521, 0.2146
16567.351, 0.2130
16707.466, 0.2114
16787.732, 0.2085
16909.536, 0.2070
17001.896, 0.2054
17150.643, 0.2023
17292.437, 0.2009
17420.036, 0.1994
17542.814, 0.1964
17646.092, 0.1949
17755.437, 0.1934
17861.832, 0.1905
17999.042, 0.1891
18153.009, 0.1876
18251.215, 0.1847
18355.467, 0.1833
18476.046, 0.1818
18587.185, 0.1790
18730.724, 0.1775
18846.960, 0.1761
18969.367, 0.1733
19092.864, 0.1719
19257.266, 0.1705
19332.247, 0.1677
19506.180, 0.1663
19620.844, 0.1650
19743.825, 0.1622
19847.300, 0.1609
19928.169, 0.1595
20081.671, 0.1568
20234.937, 0.1555
20345.299, 0.1541
20469.467, 0.1514
20576.438, 0.1501
20718.209, 0.1487
20806.908, 0.1459
20937.265, 0.1446
21062.967, 0.1433
21173.301, 0.1406
21292.127, 0.1392
21444.603, 0.1379
21574.255, 0.1365
21643.021, 0.1339
21780.777, 0.1326
21927.237, 0.1313
22053.582, 0.1287
22183.394, 0.1274
22266.851, 0.1261
22403.972, 0.1235
22550.763, 0.1223
22653.070, 0.1210
22739.905, 0.1185
22878.083, 0.1172
23010.294, 0.1160
23144.245, 0.1135
23233.279, 0.1123
23361.037, 0.1111
23485.442, 0.1087
23591.041, 0.1076
23760.700, 0.1064
23861.643, 0.1040
23975.903, 0.1029
24128.134, 0.1017
24240.815, 0.0994
24370.443, 0.0983
24469.197, 0.0971
24615.155, 0.0949
24719.556, 0.0938
24841.491, 0.0926
24946.015, 0.0904
25052.561, 0.0893
25211.499, 0.0882
25346.204, 0.0860
25432.878, 0.0850
25625.317, 0.0839
25697.127, 0.0817
25777.384, 0.0807
25934.293, 0.0797
26062.220, 0.0775
26241.595, 0.0765
26309.519, 0.0755
26411.986, 0.0745
26571.198, 0.0725
26668.289, 0.0715
26780.499, 0.0705
26917.672, 0.0686
27024.460, 0.0677
27116.651, 0.0668
27311.120, 0.0650
27380.061, 0.0641
27515.908, 0.0632
27632.389, 0.0615
27788.321, 0.0606
27876.231, 0.0598
28021.948, 0.0580
28124.963, 0.0573
28247.266, 0.0565
28353.312, 0.0548
28522.438, 0.0540
28614.435, 0.0532
28719.875, 0.0516
28840.204, 0.0508
29039.599, 0.0500
29137.980, 0.0484
29240.059, 0.0477
29354.324, 0.0470
29475.016, 0.0455
29578.597, 0.0447
29721.492, 0.0440
29831.002, 0.0426
29934.585, 0.0418
30071.636, 0.0412
30281.250, 0.0397
30337.778, 0.0390
30458.607, 0.0384
30581.595, 0.0369
30705.029, 0.0363
30819.306, 0.0356
30940.405, 0.0344
31117.331, 0.0337
31177.114, 0.0331
31313.760, 0.0324
31455.601, 0.0313
31554.409, 0.0307
31675.371, 0.0301
31814.825, 0.0289
31917.540, 0.0283
32049.624, 0.0278
32153.195, 0.0267
32284.584, 0.0261
32438.297, 0.0256
32543.463, 0.0246
32664.655, 0.0241
32793.542, 0.0237
32886.638, 0.0227
32988.439, 0.0223
33124.158, 0.0218
33230.933, 0.0210
33377.452, 0.0207
33501.873, 0.0204
33623.520, 0.0200
33800.020, 0.0196
33876.788, 0.0194
33977.395, 0.0188
34104.939, 0.0186
34250.424, 0.0183
34367.096, 0.0179
34458.026, 0.0176
34592.963, 0.0174
34732.989, 0.0171
34823.296, 0.0168
34978.435, 0.0166
35098.598, 0.0164
35281.411, 0.0163
35356.683, 0.0161
35489.242, 0.0157
35610.231, 0.0156
35730.242, 0.0154
35832.452, 0.0151
35970.869, 0.0149
36114.064, 0.0148
36280.878, 0.0144
36323.941, 0.0144
36406.842, 0.0143
36590.581, 0.0141
36684.483, 0.0139
36810.558, 0.0139
36991.595, 0.0137
37040.063, 0.0135
37193.622, 0.0133
37317.896, 0.0132
37395.738, 0.0130
37548.122, 0.0128
37647.587, 0.0128
37740.270, 0.0126
37930.282, 0.0125
38069.933, 0.0124
38106.526, 0.0123
38305.443, 0.0122
38361.000, 0.0122
38517.383, 0.0119
38624.192, 0.0118
38771.335, 0.0117
38873.926, 0.0116
38969.355, 0.0115
39117.198, 0.0114
39245.125, 0.0113
39354.446, 0.0112
39482.470, 0.0112
39585.303, 0.0111
39711.458, 0.0110
39853.053, 0.0109
39977.575, 0.0108
40099.538, 0.0108
40215.729, 0.0107
40374.658, 0.0106
40470.522, 0.0105
40585.164, 0.0105
40730.573, 0.0103
40822.748, 0.0103
40929.781, 0.0103
41070.713, 0.0103
41168.966, 0.0103
41320.546, 0.0102
41450.633, 0.0102
41537.784, 0.0102
41695.973, 0.0102
41799.664, 0.0102
41912.235, 0.0102
42033.735, 0.0103
42191.316, 0.0102
42287.061, 0.0102
42427.881, 0.0102
42539.158, 0.0102
42659.863, 0.0101
42770.034, 0.0101
42897.922, 0.0101
43009.854, 0.0102
43130.831, 0.0102
43292.853, 0.0102
43380.004, 0.0103
43509.958, 0.0102
43624.235, 0.0102
43755.688, 0.0102
43852.529, 0.0102
44006.876, 0.0102
44087.529, 0.0103
44262.821, 0.0102
44380.786, 0.0102
44486.440, 0.0103
44637.761, 0.0102
44715.836, 0.0102
44890.250, 0.0102
44963.629, 0.0101
45096.919, 0.0102
45244.070, 0.0102
45351.853, 0.0102
45469.535, 0.0102
45617.291, 0.0102
45700.556, 0.0102
45856.373, 0.0102
45978.504, 0.0102
46072.281, 0.0102
46206.456, 0.0102
46352.623, 0.0102
46421.764, 0.0102
46524.053, 0.0101
46704.389, 0.0101
46858.180, 0.0101
46948.564, 0.0102
47036.863, 0.0102
47151.459, 0.0102
47277.418, 0.0101
47416.116, 0.0102
47527.551, 0.0103
47632.502, 0.0103
47766.954, 0.0102
47915.057, 0.0101
48014.492, 0.0102
48134.353, 0.0102
48259.523, 0.0102
48421.921, 0.0103
48522.948, 0.0103
48632.439, 0.0103
48730.766, 0.0102
48868.687, 0.0102
