ms, kg
8052.964, 0.1725
8198.241, 0.1714
8327.169, 0.1703
8418.797, 0.1674
8560.671, 0.1657
8665.256, 0.1643
8812.038, 0.1619
8937.228, 0.1605
9030.030, 0.1589
9144.851, 0.1558
9274.401, 0.1546
9385.412, 0.1533
9538.402, 0.1504
9634.920, 0.1490
9776.805, 0.1475
9925.721, 0.1448
10013.262, 0.1435
10141.740, 0.1420
10253.847, 0.1392
10391.456, 0.1379
10524.981, 0.1365
10640.721, 0.1337
10752.619, 0.1323
10887.539, 0.1309
11068.963, 0.1283
11111.101, 0.1270
11251.221, 0.1257
11376.526, 0.1231
11483.693, 0.1218
11614.144, 0.1205
11732.683, 0.1179
11860.550, 0.1166
11958.711, 0.1153
12104.671, 0.1142
12215.065, 0.1117
12345.376, 0.1104
12438.867, 0.1092
12597.070, 0.1067
12719.555, 0.1054
12828.971, 0.1042
12955.947, 0.1018
13053.283, 0.1005
13174.767, 0.0994
13310.353, 0.0970
13425.148, 0.0958
13538.380, 0.0947
13661.812, 0.0923
13820.057, 0.0912
13968.645, 0.0901
14059.991, 0.0878
14152.374, 0.0867
14280.749, 0.0855
14397.362, 0.0832
14534.663, 0.0821
14638.455, 0.0810
14796.139, 0.0789
14913.143, 0.0778
15005.855, 0.0768
15134.067, 0.0746
15247.377, 0.0736
15400.613, 0.0725
15523.299, 0.0705
15637.349, 0.0694
15755.703, 0.0684
15912.049, 0.0663
16014.903, 0.0652
16094.559, 0.0642
16259.574, 0.0622
16386.230, 0.0612
16480.181, 0.0602
16622.124, 0.0581
16719.234, 0.0572
16850.843, 0.0562
16973.057, 0.0543
17091.561, 0.0533
17205.467, 0.0524
17384.583, 0.0514
17433.871, 0.0495
17619.547, 0.0486
17697.343, 0.0476
17834.022, 0.0458
17976.529, 0.0449
18048.331, 0.0440
18152.620, 0.0422
18343.016, 0.0414
18446.418, 0.0405
18557.503, 0.0388
18680.657, 0.0380
18780.006, 0.0372
18947.988, 0.0355
19043.348, 0.0347
19199.945, 0.0339
19325.810, 0.0324
19434.757, 0.0317
19509.372, 0.0311
19659.825, 0.0297
19759.609, 0.0290
19934.007, 0.0282
20033.679, 0.0269
20136.201, 0.0263
20262.310, 0.0257
20377.850, 0.0246
20510.910, 0.0240
20623.933, 0.0234
20739.828, 0.0222
20874.382, 0.0216
21023.520, 0.0210
21140.063, 0.0200
21235.384, 0.0194
21347.387, 0.0189
21489.316, 0.0179
21625.443, 0.0174
21757.041, 0.0169
21875.879, 0.0161
21960.112, 0.0157
22100.198, 0.0153
22218.514, 0.0150
22352.728, 0.0143
22495.395, 0.0139
22606.950, 0.0136
22718.723, 0.0131
22844.935, 0.0128
22949.961, 0.0125
23078.193, 0.0120
23200.498, 0.0118
23313.174, 0.0115
23448.994, 0.0111
23560.973, 0.0109
23698.506, 0.0107
23804.814, 0.0104
23909.272, 0.0101
24036.014, 0.0099
24192.015, 0.0096
24320.159, 0.0095
24433.928, 0.0093
24540.497, 0.0090
24679.485, 0.0088
24791.340, 0.0087
24930.156, 0.0084
25026.552, 0.0082
25138.220, 0.0081
25266.068, 0.0079
25425.981, 0.0078
25516.710, 0.0077
25633.805, 0.0074
25758.338, 0.0073
25887.367, 0.0072
25984.285, 0.0071
26096.299, 0.0069
26242.345, 0.0068
26372.647, 0.0066
26489.577, 0.0065
26625.496, 0.0064
26725.486, 0.0063
26884.844, 0.0061
26988.308, 0.0061
27087.120, 0.0060
27228.214, 0.0058
27334.785, 0.0057
27461.888, 0.0056
27601.203, 0.0055
27715.023, 0.0055
27816.699, 0.0054
27952.231, 0.0052
28076.991, 0.0051
28211.272, 0.0051
28332.097, 0.0050
28501.258, 0.0049
28565.792, 0.0049
28660.311, 0.0047
28800.474, 0.0046
28932.737, 0.0045
29071.095, 0.0044
29194.256, 0.0044
29315.388, 0.0044
29437.428, 0.0042
29562.236, 0.0041
29654.995, 0.0040
29770.539, 0.0038
29928.124, 0.0039
30047.016, 0.0040
30143.291, 0.0041
30295.473, 0.0041
30402.364, 0.0042
30527.120, 0.0043
30644.297, 0.0042
30782.540, 0.0042
30904.477, 0.0042
31004.976, 0.0042
31115.484, 0.0041
31252.775, 0.0040
