ms, kg
13988.106, 0.0920
14122.840, 0.0898
14250.486, 0.0886
14374.742, 0.0875
14495.264, 0.0852
14603.716, 0.0841
14730.337, 0.0829
14851.858, 0.0806
14970.079, 0.0795
15110.167, 0.0785
15238.372, 0.0762
15349.235, 0.0751
15448.252, 0.0741
15607.879, 0.0720
15742.420, 0.0709
15845.559, 0.0698
15941.129, 0.0677
16101.605, 0.0667
16175.614, 0.0658
16316.486, 0.0637
16438.728, 0.0626
16566.148, 0.0615
16708.114, 0.0595
16794.909, 0.0585
16952.504, 0.0576
17047.375, 0.0566
17162.215, 0.0546
17281.501, 0.0536
17437.580, 0.0527
17540.469, 0.0509
17672.083, 0.0500
17774.664, 0.0490
17897.104, 0.0472
18025.559, 0.0463
18158.339, 0.0454
18306.516, 0.0436
18397.694, 0.0427
18498.913, 0.0418
18618.500, 0.0400
18768.498, 0.0391
18896.509, 0.0383
19023.699, 0.0367
19123.083, 0.0359
19259.858, 0.0351
19383.362, 0.0334
19490.289, 0.0327
19608.174, 0.0319
19724.682, 0.0303
19852.898, 0.0296
20010.777, 0.0288
20101.700, 0.0274
20233.292, 0.0267
20357.969, 0.0259
20474.486, 0.0246
20615.727, 0.0241
20709.125, 0.0235
20832.577, 0.0223
20978.803, 0.0216
21129.399, 0.0210
21220.985, 0.0199
21334.934, 0.0194
21444.160, 0.0189
21583.860, 0.0178
21666.808, 0.0173
21809.533, 0.0168
21954.838, 0.0163
22037.486, 0.0154
22199.675, 0.0150
22305.790, 0.0147
22415.743, 0.0139
22585.751, 0.0135
22660.536, 0.0131
22778.694, 0.0126
22945.897, 0.0123
23070.650, 0.0120
23176.556, 0.0116
23303.025, 0.0114
23385.837, 0.0112
23496.958, 0.0106
23625.425, 0.0104
23749.489, 0.0102
23908.119, 0.0098
24015.322, 0.0095
24140.958, 0.0093
24261.773, 0.0090
24363.555, 0.0089
24505.747, 0.0087
24610.462, 0.0085
24738.054, 0.0083
24874.491, 0.0082
24985.055, 0.0079
25137.674, 0.0078
25198.802, 0.0076
25366.490, 0.0073
25487.288, 0.0072
25575.643, 0.0071
25723.138, 0.0068
25832.943, 0.0067
26017.967, 0.0065
26087.908, 0.0063
26227.549, 0.0062
26316.795, 0.0061
26450.542, 0.0058
26581.186, 0.0057
26679.371, 0.0057
26823.160, 0.0057
26939.766, 0.0054
27067.582, 0.0053
27208.781, 0.0052
27312.226, 0.0051
27446.589, 0.0050
27532.780, 0.0050
27660.341, 0.0047
27780.676, 0.0046
27907.438, 0.0046
28035.917, 0.0045
28172.022, 0.0045
28260.068, 0.0044
28397.953, 0.0042
28523.319, 0.0041
28644.433, 0.0040
28740.000, 0.0038
28920.381, 0.0038
29031.495, 0.0037
29169.861, 0.0036
29230.681, 0.0035
29359.070, 0.0035
29502.390, 0.0035
29633.793, 0.0033
29763.458, 0.0034
29895.355, 0.0034
29992.507, 0.0034
30098.360, 0.0034
30218.944, 0.0034
30366.854, 0.0034
30481.944, 0.0034
30605.475, 0.0034
30706.158, 0.0034
30839.645, 0.0033
30970.271, 0.0034
31074.741, 0.0034
31218.742, 0.0034
31307.547, 0.0034
31503.317, 0.0034
31585.773, 0.0034
31729.277, 0.0033
31803.993, 0.0032
31946.456, 0.0032
32068.021, 0.0032
32196.166, 0.0031
32322.313, 0.0032
32413.745, 0.0033
32564.406, 0.0033
32645.981, 0.0034
32811.292, 0.0034
32913.211, 0.0035
33040.404, 0.0034
33149.370, 0.0034
