ms, kg
7996.114, 0.2899
8124.271, 0.2871
8224.694, 0.2846
8383.784, 0.2826
8515.966, 0.2803
8636.830, 0.2785
8767.839, 0.2762
8900.359, 0.2728
9009.699, 0.2717
9115.119, 0.2700
9213.577, 0.2659
9341.571, 0.2644
9455.264, 0.2632
9599.596, 0.2598
9740.949, 0.2578
9844.033, 0.2562
9950.532, 0.2533
10097.215, 0.2516
10221.240, 0.2496
10329.039, 0.2466
10443.746, 0.2450
10576.139, 0.2434
10688.478, 0.2398
10812.834, 0.2383
10946.912, 0.2369
11074.309, 0.2336
11214.141, 0.2319
11295.645, 0.2303
11450.769, 0.2274
11561.687, 0.2258
11670.590, 0.2242
11796.108, 0.2211
11941.726, 0.2196
12039.829, 0.2181
12162.608, 0.2149
12291.081, 0.2134
12409.890, 0.2120
12537.833, 0.2089
12648.535, 0.2073
12803.190, 0.2058
12906.645, 0.2043
13048.053, 0.2014
13188.405, 0.1999
13260.837, 0.1984
13398.769, 0.1954
13580.404, 0.1940
13635.586, 0.1926
13748.542, 0.1897
13870.300, 0.1882
14007.213, 0.1868
14166.466, 0.1840
14303.226, 0.1826
14341.221, 0.1812
14508.921, 0.1784
14616.317, 0.1771
14791.212, 0.1756
14861.379, 0.1728
14977.623, 0.1715
15156.410, 0.1701
15234.503, 0.1674
15353.225, 0.1660
15494.731, 0.1646
15578.352, 0.1620
15780.729, 0.1607
15892.794, 0.1593
15984.327, 0.1567
16094.522, 0.1554
16229.342, 0.1541
16379.517, 0.1515
16458.881, 0.1502
16611.678, 0.1489
16691.121, 0.1463
16850.755, 0.1450
16981.748, 0.1437
17053.520, 0.1411
17173.711, 0.1398
17313.558, 0.1385
17410.193, 0.1371
17532.908, 0.1345
17710.042, 0.1332
17824.348, 0.1319
17872.555, 0.1293
18053.375, 0.1281
18177.357, 0.1269
18320.745, 0.1243
18421.517, 0.1231
18569.258, 0.1218
18701.747, 0.1193
18766.376, 0.1181
18903.455, 0.1169
19037.996, 0.1145
19160.656, 0.1133
19241.327, 0.1121
19394.957, 0.1097
19462.127, 0.1085
19625.968, 0.1074
19768.174, 0.1050
19873.359, 0.1039
19990.966, 0.1027
20181.272, 0.1003
20277.402, 0.0992
20382.116, 0.0981
20473.573, 0.0959
20609.918, 0.0948
20756.486, 0.0937
20845.098, 0.0917
20997.750, 0.0906
21078.281, 0.0896
21247.268, 0.0876
21310.816, 0.0867
21513.954, 0.0856
21673.907, 0.0836
21768.924, 0.0826
21908.854, 0.0817
21971.831, 0.0798
22121.473, 0.0788
22234.479, 0.0779
22322.924, 0.0769
22405.546, 0.0750
22530.661, 0.0742
22645.588, 0.0733
22787.154, 0.0715
22934.456, 0.0705
23048.775, 0.0696
23165.784, 0.0679
23314.125, 0.0670
23410.499, 0.0662
23578.784, 0.0645
23651.867, 0.0636
23782.161, 0.0628
23932.876, 0.0612
24010.222, 0.0603
24113.085, 0.0594
24316.676, 0.0578
24421.186, 0.0569
24504.133, 0.0562
24626.543, 0.0546
24796.890, 0.0538
24929.068, 0.0530
24977.486, 0.0514
25153.060, 0.0507
25238.866, 0.0499
25382.434, 0.0484
25495.710, 0.0476
25630.244, 0.0469
25734.375, 0.0454
25825.510, 0.0447
26003.728, 0.0440
26088.886, 0.0426
26307.500, 0.0419
26380.923, 0.0412
26481.223, 0.0399
26560.560, 0.0393
26710.554, 0.0385
26897.185, 0.0373
26952.911, 0.0367
27063.361, 0.0360
27191.483, 0.0347
27290.454, 0.0341
27446.744, 0.0335
27575.411, 0.0330
27670.635, 0.0318
27774.883, 0.0312
27921.054, 0.0308
28037.760, 0.0296
28165.650, 0.0291
28319.487, 0.0286
28457.042, 0.0276
28501.587, 0.0271
28723.868, 0.0266
28795.973, 0.0257
28904.123, 0.0253
29039.545, 0.0249
29200.171, 0.0241
29263.121, 0.0238
29443.958, 0.0234
29486.916, 0.0227
29610.514, 0.0223
29755.789, 0.0221
29899.359, 0.0216
30024.877, 0.0213
30135.876, 0.0210
30231.923, 0.0205
30390.395, 0.0203
30497.408, 0.0201
30605.843, 0.0197
30723.616, 0.0195
30842.351, 0.0193
30961.957, 0.0189
31072.404, 0.0187
31209.317, 0.0185
31315.390, 0.0182
31443.752, 0.0180
31577.072, 0.0178
31676.438, 0.0175
31815.925, 0.0173
31952.856, 0.0171
32047.213, 0.0169
32224.783, 0.0168
32316.585, 0.0167
32444.818, 0.0166
32561.623, 0.0164
32667.798, 0.0163
32787.504, 0.0162
32939.664, 0.0159
33048.192, 0.0158
33147.744, 0.0157
33286.511, 0.0154
33428.860, 0.0153
33556.661, 0.0152
33660.730, 0.0151
33771.653, 0.0150
33926.227, 0.0149
34041.617, 0.0147
34188.908, 0.0147
34282.570, 0.0146
34369.354, 0.0144
34521.148, 0.0144
34662.753, 0.0143
34755.097, 0.0141
34877.458, 0.0140
34990.260, 0.0139
35099.496, 0.0138
35216.040, 0.0137
35369.269, 0.0136
35515.427, 0.0135
35638.782, 0.0134
35718.899, 0.0133
35858.896, 0.0132
35961.595, 0.0132
36110.364, 0.0131
36231.524, 0.0129
36340.492, 0.0129
36422.922, 0.0128
36621.491, 0.0127
36738.162, 0.0127
36836.182, 0.0127
36947.043, 0.0127
37100.058, 0.0127
37196.027, 0.0127
37372.066, 0.0128
37431.875, 0.0127
37548.179, 0.0127
37664.252, 0.0127
37813.720, 0.0127
37931.276, 0.0127
38041.359, 0.0127
38145.755, 0.0127
38273.954, 0.0127
38433.836, 0.0127
38491.712, 0.0127
38660.540, 0.0127
38798.279, 0.0127
38902.773, 0.0127
39015.137, 0.0127
39133.573, 0.0127
39289.735, 0.0127
39388.234, 0.0127
39497.121, 0.0127
39630.370, 0.0127
39758.395, 0.0127
39898.218, 0.0127
40012.785, 0.0127
40119.003, 0.0127
40216.648, 0.0127
40350.458, 0.0126
40474.433, 0.0126
40622.358, 0.0126
40734.204, 0.0125
40825.222, 0.0125
40952.974, 0.0126
41097.055, 0.0125
41221.299, 0.0125
41342.190, 0.0125
41447.275, 0.0125
41587.599, 0.0125
41700.005, 0.0126
41834.668, 0.0126
41959.426, 0.0126
42125.942, 0.0126
42187.116, 0.0125
42306.921, 0.0125
