ms, kg
16343.149, 0.1884
16439.414, 0.1870
16583.554, 0.1855
16693.445, 0.1826
16826.004, 0.1811
16913.559, 0.1796
17085.869, 0.1767
17170.025, 0.1752
17305.754, 0.1738
17411.485, 0.1723
17564.628, 0.1695
17652.358, 0.1683
17795.659, 0.1669
17909.356, 0.1642
18027.094, 0.1628
18154.466, 0.1615
18292.284, 0.1588
18428.701, 0.1574
18499.721, 0.1560
18657.577, 0.1533
18761.913, 0.1518
18878.007, 0.1505
19000.250, 0.1477
19131.697, 0.1463
19272.651, 0.1449
19406.180, 0.1420
19475.186, 0.1406
19629.205, 0.1392
19763.785, 0.1366
19879.453, 0.1353
20037.378, 0.1340
20114.168, 0.1314
20206.774, 0.1302
20365.603, 0.1289
20459.826, 0.1265
20595.135, 0.1252
20727.061, 0.1239
20846.275, 0.1213
20965.683, 0.1200
21080.032, 0.1187
21208.013, 0.1162
21334.208, 0.1150
21446.720, 0.1137
21569.027, 0.1113
21685.377, 0.1101
21821.365, 0.1089
21977.898, 0.1066
22063.781, 0.1053
22235.757, 0.1041
22345.104, 0.1029
22426.747, 0.1006
22547.866, 0.0993
22688.927, 0.0982
22812.459, 0.0960
22931.853, 0.0948
23026.528, 0.0937
23161.193, 0.0915
23278.084, 0.0903
23395.362, 0.0892
23569.003, 0.0869
23652.853, 0.0858
23757.470, 0.0847
23892.453, 0.0826
24035.666, 0.0815
24127.750, 0.0805
24262.480, 0.0784
24404.121, 0.0774
24525.794, 0.0764
24636.247, 0.0743
24771.551, 0.0733
24887.920, 0.0723
25009.230, 0.0702
25122.919, 0.0692
25270.649, 0.0682
25338.281, 0.0662
25466.432, 0.0652
25607.135, 0.0642
25736.732, 0.0623
25857.871, 0.0614
25966.306, 0.0606
26117.869, 0.0589
26244.122, 0.0580
26335.790, 0.0572
26494.171, 0.0555
26568.597, 0.0547
26705.601, 0.0539
26854.230, 0.0523
26951.911, 0.0515
27048.408, 0.0507
27192.346, 0.0499
27298.706, 0.0484
27462.056, 0.0476
27551.692, 0.0468
27689.958, 0.0453
27819.105, 0.0446
27931.907, 0.0438
28028.205, 0.0423
28147.394, 0.0416
28278.531, 0.0409
28425.812, 0.0394
28525.200, 0.0387
28666.464, 0.0380
28783.744, 0.0366
28911.690, 0.0360
28997.776, 0.0353
29129.734, 0.0340
29257.205, 0.0333
29390.754, 0.0327
29540.243, 0.0314
29613.664, 0.0307
29765.309, 0.0302
29894.789, 0.0290
30033.174, 0.0284
30122.429, 0.0279
30229.163, 0.0268
30370.066, 0.0262
30474.468, 0.0257
30606.434, 0.0248
30740.684, 0.0243
30881.750, 0.0237
31014.409, 0.0228
31108.572, 0.0223
31241.074, 0.0219
31358.651, 0.0210
31463.614, 0.0206
31599.599, 0.0202
31743.067, 0.0195
31826.772, 0.0192
31989.950, 0.0189
32041.756, 0.0183
32210.521, 0.0180
32326.769, 0.0178
32476.807, 0.0175
32565.592, 0.0170
32660.303, 0.0167
32813.033, 0.0165
32958.971, 0.0160
33029.989, 0.0159
33175.054, 0.0157
33318.913, 0.0153
33427.681, 0.0152
33538.070, 0.0151
33650.470, 0.0148
33768.045, 0.0146
33896.243, 0.0145
33999.050, 0.0141
34157.417, 0.0140
34255.783, 0.0139
34397.855, 0.0135
34545.785, 0.0133
34609.158, 0.0133
34754.614, 0.0131
34878.156, 0.0130
34998.104, 0.0129
35136.771, 0.0126
35233.289, 0.0125
35371.532, 0.0124
35491.297, 0.0122
35617.432, 0.0121
35752.210, 0.0120
35868.945, 0.0117
35978.320, 0.0116
36131.499, 0.0116
36200.498, 0.0114
36370.743, 0.0113
36484.659, 0.0112
36580.136, 0.0110
36704.285, 0.0109
36838.567, 0.0109
36925.724, 0.0107
37075.475, 0.0107
37211.601, 0.0106
37335.905, 0.0105
37446.332, 0.0104
37575.597, 0.0104
37697.200, 0.0104
37802.854, 0.0103
37950.633, 0.0102
38060.596, 0.0101
38158.905, 0.0100
38300.836, 0.0099
38421.410, 0.0099
38510.921, 0.0097
38657.262, 0.0097
38777.643, 0.0097
38896.088, 0.0097
39030.302, 0.0097
39149.838, 0.0097
39289.657, 0.0097
39435.675, 0.0097
39510.027, 0.0096
39650.135, 0.0096
39752.725, 0.0096
39879.040, 0.0097
40022.932, 0.0097
40125.595, 0.0097
40283.860, 0.0097
40389.374, 0.0097
40496.179, 0.0097
40598.750, 0.0097
40728.696, 0.0097
40876.412, 0.0097
40991.194, 0.0097
