ms, kg
17447.948, 0.1698
17545.639, 0.1671
17686.675, 0.1657
17797.785, 0.1644
17907.958, 0.1616
18024.200, 0.1603
18181.512, 0.1590
18302.893, 0.1563
18389.046, 0.1550
18523.069, 0.1536
18649.424, 0.1509
18756.255, 0.1495
18899.352, 0.1481
19053.565, 0.1454
19132.012, 0.1441
19272.165, 0.1427
19376.790, 0.1401
19512.103, 0.1387
19609.505, 0.1374
19755.383, 0.1348
19856.013, 0.1335
20003.114, 0.1322
20126.918, 0.1309
20253.399, 0.1283
20337.053, 0.1270
20486.951, 0.1258
20616.612, 0.1233
20723.312, 0.1221
20877.980, 0.1208
20980.584, 0.1183
21104.466, 0.1170
21198.271, 0.1158
21352.593, 0.1134
21495.456, 0.1122
21582.159, 0.1110
21700.379, 0.1086
21811.011, 0.1074
21945.368, 0.1062
22099.955, 0.1039
22197.024, 0.1028
22327.975, 0.1016
22428.580, 0.0993
22583.016, 0.0982
22677.252, 0.0970
22805.271, 0.0948
22898.029, 0.0937
23090.936, 0.0926
23201.797, 0.0904
23274.147, 0.0893
23414.248, 0.0882
23556.093, 0.0860
23652.897, 0.0848
23800.440, 0.0838
23899.882, 0.0817
24028.872, 0.0807
24143.500, 0.0796
24245.405, 0.0776
24414.536, 0.0766
24529.089, 0.0756
24655.887, 0.0738
24760.046, 0.0729
24851.151, 0.0720
24973.272, 0.0711
25130.991, 0.0693
25250.936, 0.0684
25373.087, 0.0675
25483.876, 0.0657
25616.856, 0.0648
25739.953, 0.0639
25833.819, 0.0622
25979.832, 0.0613
26115.985, 0.0605
26214.938, 0.0588
26331.230, 0.0579
26450.357, 0.0571
26585.921, 0.0555
26701.017, 0.0546
26831.901, 0.0539
26962.083, 0.0522
27056.564, 0.0514
27206.124, 0.0506
27325.752, 0.0490
27425.567, 0.0483
27573.005, 0.0475
27670.509, 0.0460
27788.138, 0.0452
27928.579, 0.0445
28070.852, 0.0430
28188.291, 0.0423
28305.497, 0.0416
28427.515, 0.0403
28520.975, 0.0396
28682.089, 0.0390
28748.546, 0.0376
28914.155, 0.0370
29028.702, 0.0364
29152.838, 0.0350
29249.491, 0.0344
29381.807, 0.0338
29507.857, 0.0326
29647.545, 0.0319
29737.797, 0.0313
29878.873, 0.0307
30000.332, 0.0295
30143.038, 0.0289
30221.280, 0.0283
30380.127, 0.0273
30492.907, 0.0267
30601.457, 0.0262
30789.118, 0.0252
30881.828, 0.0247
30980.205, 0.0242
31114.064, 0.0233
31247.060, 0.0229
31340.662, 0.0225
31498.893, 0.0217
31595.879, 0.0214
31701.835, 0.0210
31835.872, 0.0204
31934.927, 0.0201
32066.280, 0.0198
32204.328, 0.0193
32328.449, 0.0190
32462.435, 0.0188
32549.238, 0.0183
32681.143, 0.0181
32807.542, 0.0178
32929.513, 0.0174
33028.144, 0.0172
33219.891, 0.0171
33305.986, 0.0167
33421.767, 0.0166
33539.138, 0.0164
33645.412, 0.0161
33795.089, 0.0159
33896.770, 0.0157
34043.406, 0.0154
34187.789, 0.0153
34274.152, 0.0152
34418.515, 0.0150
34510.606, 0.0149
34675.099, 0.0148
34749.196, 0.0147
34868.712, 0.0145
34994.823, 0.0143
35118.743, 0.0141
35249.263, 0.0140
35363.339, 0.0138
35494.374, 0.0136
35628.707, 0.0134
35752.351, 0.0133
35854.394, 0.0131
36006.419, 0.0130
36124.917, 0.0129
36211.218, 0.0128
36353.283, 0.0127
36471.828, 0.0125
36597.641, 0.0124
36735.629, 0.0123
36837.914, 0.0123
36979.991, 0.0122
37084.424, 0.0120
37177.157, 0.0120
37361.524, 0.0119
37448.929, 0.0118
37558.330, 0.0117
37710.489, 0.0115
37786.152, 0.0114
37945.123, 0.0113
38098.788, 0.0113
38167.148, 0.0111
38309.793, 0.0111
38400.574, 0.0110
38528.551, 0.0109
38672.708, 0.0108
38779.950, 0.0107
38906.702, 0.0107
39034.067, 0.0107
39130.883, 0.0107
39294.187, 0.0108
39382.649, 0.0107
39522.628, 0.0108
39668.375, 0.0107
39763.514, 0.0107
39896.040, 0.0107
40016.948, 0.0107
40127.634, 0.0107
40249.505, 0.0107
40379.273, 0.0107
40501.031, 0.0107
40671.646, 0.0107
40721.267, 0.0107
40880.528, 0.0108
40993.957, 0.0108
41085.121, 0.0108
41225.251, 0.0108
41323.901, 0.0108
41490.154, 0.0107
41607.082, 0.0106
41705.781, 0.0106
41850.192, 0.0105
41974.232, 0.0105
42088.677, 0.0105
42218.835, 0.0106
42319.251, 0.0106
42461.994, 0.0106
42580.070, 0.0107
42724.686, 0.0107
42816.647, 0.0106
42926.979, 0.0106
43049.362, 0.0107
43220.844, 0.0107
43313.529, 0.0107
43418.021, 0.0108
43580.804, 0.0107
43685.387, 0.0108
43776.521, 0.0107
43894.234, 0.0107
44026.593, 0.0108
44161.626, 0.0106
44279.828, 0.0106
44440.419, 0.0107
44537.468, 0.0107
44648.469, 0.0107
44776.352, 0.0107
44880.023, 0.0107
45020.012, 0.0107
45118.825, 0.0106
45250.509, 0.0106
45396.390, 0.0107
45507.208, 0.0107
45617.923, 0.0107
45751.211, 0.0107
45847.859, 0.0107
45992.166, 0.0107
46113.080, 0.0107
46222.178, 0.0107
46377.352, 0.0107
46467.896, 0.0107
46596.775, 0.0107
46734.257, 0.0107
46843.064, 0.0107
46974.732, 0.0107
47087.047, 0.0107
47219.480, 0.0107
47346.071, 0.0107
47427.129, 0.0107
47584.412, 0.0107
47701.207, 0.0107
47804.846, 0.0107
47935.875, 0.0107
48077.276, 0.0107
48211.446, 0.0107
48325.257, 0.0107
48422.057, 0.0107
48560.138, 0.0107
48682.998, 0.0106
48809.375, 0.0106
48919.205, 0.0106
49040.022, 0.0106
49169.401, 0.0106
49299.280, 0.0106
49402.560, 0.0106
49545.552, 0.0106
49664.006, 0.0107
49803.176, 0.0107
49904.689, 0.0108
50022.816, 0.0107
50140.002, 0.0108
50273.405, 0.0107
50369.031, 0.0107
50514.024, 0.0107
50636.106, 0.0107
50731.874, 0.0107
50864.692, 0.0107
50981.093, 0.0107
51115.255, 0.0106
51239.878, 0.0106
51351.700, 0.0107
51499.416, 0.0107
51616.533, 0.0107
51749.235, 0.0107
51844.825, 0.0107
51965.204, 0.0107
52087.374, 0.0107
52213.573, 0.0107
52344.068, 0.0107
52456.516, 0.0107
52575.511, 0.0106
52698.268, 0.0107
52847.707, 0.0106
52950.050, 0.0107
53070.221, 0.0109
53186.136, 0.0107
53298.477, 0.0107
53462.157, 0.0107
53580.614, 0.0106
53696.887, 0.0107
53789.833, 0.0107
53937.318, 0.0106
54035.912, 0.0106
54156.238, 0.0106
54286.260, 0.0107
54402.520, 0.0107
54535.284, 0.0107
54669.020, 0.0107
54785.804, 0.0107
54897.333, 0.0107
55030.086, 0.0107
55118.216, 0.0107
55266.841, 0.0106
55398.105, 0.0106
55535.847, 0.0106
55634.959, 0.0107
55767.223, 0.0106
55889.322, 0.0106
55999.821, 0.0106
56112.324, 0.0106
56274.998, 0.0106
56376.889, 0.0106
56480.771, 0.0106
56646.541, 0.0106
56731.395, 0.0106
56849.626, 0.0107
56960.158, 0.0107
57095.158, 0.0107
57228.517, 0.0107
57353.173, 0.0106
57445.439, 0.0106
57586.002, 0.0106
57688.692, 0.0106
57814.492, 0.0107
57962.100, 0.0106
58055.328, 0.0106
58201.754, 0.0107
58317.523, 0.0106
58441.347, 0.0106
58559.419, 0.0106
58703.900, 0.0106
58796.120, 0.0106
58957.382, 0.0106
59043.173, 0.0106
59170.553, 0.0106
59283.460, 0.0106
59447.030, 0.0105
59551.218, 0.0106
59639.404, 0.0106
59803.760, 0.0105
59896.282, 0.0106
60020.526, 0.0107
60188.237, 0.0106
60259.043, 0.0105
60413.384, 0.0106
60517.121, 0.0106
60641.330, 0.0106
60747.099, 0.0106
60887.669, 0.0106
61015.704, 0.0106
61142.719, 0.0106
61249.204, 0.0106
61343.387, 0.0106
61514.392, 0.0107
61625.931, 0.0107
61735.408, 0.0106
61858.116, 0.0107
61966.562, 0.0107
62091.061, 0.0107
62201.938, 0.0107
62342.391, 0.0107
62501.013, 0.0107
62577.988, 0.0106
62728.670, 0.0106
62821.263, 0.0107
62966.361, 0.0107
63056.604, 0.0105
63197.174, 0.0106
63307.428, 0.0106
63463.601, 0.0106
63560.252, 0.0105
63692.952, 0.0106
63798.813, 0.0105
63920.950, 0.0105
64054.808, 0.0105
64170.554, 0.0105
64309.065, 0.0104
64438.488, 0.0104
64538.798, 0.0104
64666.833, 0.0104
64780.551, 0.0103
64913.023, 0.0103
65022.781, 0.0103
65155.465, 0.0104
65274.343, 0.0103
65401.497, 0.0103
65512.696, 0.0103
65671.776, 0.0101
65770.355, 0.0101
65909.365, 0.0100
66024.742, 0.0103
66133.137, 0.0101
66251.413, 0.0101
66428.133, 0.0100
66491.866, 0.0100
66614.160, 0.0100
66719.143, 0.0101
66848.168, 0.0101
67016.905, 0.0101
67101.222, 0.0098
